enzymes,bin_0,bin_1,bin_2,bin_3,bin_4,bin_5,bin_6,bin_7,bin_8,bin_9,bin_10,bin_11,bin_12,bin_13,bin_14,bin_15,bin_16,bin_17,bin_18,bin_19,bin_20,bin_21,bin_22,bin_23,bin_24,bin_25,bin_26,bin_27,bin_28,bin_29,bin_30,bin_31,bin_32,bin_33,bin_34,bin_35,bin_36,bin_37,bin_38,bin_39,bin_40,bin_41,bin_42,bin_43,bin_44,bin_45,bin_46,bin_47,bin_48,bin_49,bin_50,bin_51,bin_52,bin_53,bin_54,bin_55,bin_56,bin_57,bin_58,bin_59,bin_60,bin_61,bin_62,bin_63,bin_64,bin_65,bin_66,bin_67,bin_68,bin_69,bin_70,bin_71,bin_72,bin_73,bin_74,bin_75,bin_76,bin_77,bin_78,bin_79,bin_80,bin_81,bin_82,bin_83,bin_84,bin_85,bin_86,bin_87,bin_88,bin_89,bin_90,bin_91,bin_92,bin_93,bin_94,bin_95,bin_96,bin_97,bin_98,bin_99,bin_100,bin_101,bin_102,bin_103,bin_104,bin_105,bin_106,bin_107,bin_108,bin_109,bin_110,bin_111,bin_112,bin_113,bin_114,bin_115,bin_116,bin_117,bin_118,bin_119,bin_120,bin_121,bin_122,bin_123,bin_124,bin_125,bin_126,bin_127,bin_128,bin_129,bin_130,bin_131,bin_132,bin_133,bin_134,bin_135,bin_136,bin_137,bin_138,bin_139,bin_140,bin_141,bin_142,bin_143,bin_144,bin_145,bin_146,bin_147,bin_148,bin_149,bin_150,bin_151,bin_152,bin_153,bin_154,bin_155,bin_156,bin_157,bin_158,bin_159,bin_160,bin_161,bin_162,bin_163,bin_164,bin_165,bin_166,bin_167,bin_168,bin_169,bin_170,bin_171,bin_172,bin_173,bin_174,bin_175,bin_176,bin_177,bin_178,bin_179,bin_180,bin_181,bin_182,bin_183,bin_184,bin_185,bin_186,bin_187,bin_188,bin_189,bin_190,bin_191,bin_192,bin_193,bin_194,bin_195,bin_196,bin_197,bin_198,bin_199,bin_200,bin_201,bin_202,bin_203,bin_204,bin_205,bin_206,bin_207,bin_208,bin_209,bin_210,bin_211,bin_212,bin_213,bin_214,bin_215,bin_216,bin_217,bin_218,bin_219,bin_220,bin_221,bin_222,bin_223,bin_224,bin_225,bin_226,bin_227,bin_228,bin_229,bin_230,bin_231,bin_232,bin_233,bin_234,bin_235,bin_236,bin_237,bin_238,bin_239,bin_240,bin_241,bin_242,bin_243,bin_244,bin_245,bin_246,bin_247,bin_248,bin_249,bin_250,bin_251,bin_252,bin_253,bin_254,bin_255,bin_256,bin_257,bin_258,bin_259,bin_260,bin_261,bin_262,bin_263,bin_264,bin_265,bin_266,bin_267,bin_268,bin_269,bin_270,bin_271,bin_272,bin_273,bin_274,bin_275,bin_276,bin_277,bin_278,bin_279,bin_280,bin_281,bin_282,bin_283,bin_284,bin_285,bin_286,bin_287,bin_288,bin_289,bin_290,bin_291,bin_292,bin_293,bin_294,bin_295,bin_296,bin_297,bin_298,bin_299,bin_300,bin_301,bin_302,bin_303,bin_304,bin_305,bin_306,bin_307,bin_308,bin_309,bin_310,bin_311,bin_312,bin_313,bin_314,bin_315,bin_316,bin_317,bin_318,bin_319,bin_320,bin_321,bin_322,bin_323,bin_324,bin_325,bin_326,bin_327,bin_328,bin_329,bin_330,bin_331,bin_332,bin_333,bin_334,bin_335,bin_336,bin_337,bin_338,bin_339,bin_340,bin_341,bin_342,bin_343,bin_344,bin_345,bin_346,bin_347,bin_348,bin_349,bin_350,bin_351,bin_352,bin_353,bin_354,bin_355,bin_356,bin_357,bin_358,bin_359,bin_360
Q02497|reviewed|Laccase|taxID5327.csv,0.023391813,0.046783626,0.093567251,0.111111111,0.099415205,0.064327485,0.023391813,0.011695906,0,0,0,0,0,0,0,0,0,0,0,0.011695906,0.023391813,0.046783626,0.058479532,0.052631579,0.035087719,0.011695906,0.005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005847953,0.005847953,0.005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005847953,0.005847953,0.011695906,0.005847953,0.005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01754386,0.01754386,0.029239766,0.011695906,0.011695906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029239766,0.029239766,0.046783626,0.01754386,0.01754386
superworm_Standard_2b_NODE_317_length_77087.csv,0.02962963,0.066666667,0.096296296,0.081481481,0.059259259,0.02962963,0.014814815,9.25E-18,9.25E-18,9.25E-18,9.25E-18,9.25E-18,9.25E-18,9.25E-18,9.25E-18,9.25E-18,9.25E-18,9.25E-18,9.25E-18,0.014814815,0.037037037,0.051851852,0.044444444,0.02962963,0.014814815,0.007407407,0,0,0,0,0,0,0,0.007407407,0.007407407,0.007407407,0,0,0,0.007407407,0.007407407,0.007407407,0,0,0,0,0,0,0,0,0,0,0.014814815,0.014814815,0.014814815,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0,0,0,0.014814815,0.014814815,0.014814815,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0,0,0,0.007407407,0.007407407,0.007407407,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0.007407407,0.007407407,0.007407407,0,0,0,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0.007407407,0.007407407,0.007407407,0,0,0,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0.007407407,0.007407407,0.007407407,0,0,0,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0,0,0,0.007407407,0.007407407,0.007407407,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0,0,0,0.014814815,0.022222222,0.022222222,0.007407407,-1.16E-18,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0,0,0,0.022222222,0.037037037,0.037037037,0.014814815,-2.31E-18
mealworm_Styrofoam_1b_NODE_80_length_111085.csv,0.02962963,0.074074074,0.103703704,0.088888889,0.044444444,0.02962963,0.014814815,0.014814815,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,0.014814815,0.037037037,0.051851852,0.044444444,0.022222222,0.014814815,0.007407407,0.007407407,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,0.007407407,0.007407407,0.007407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007407407,0.007407407,0.007407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007407407,0.007407407,0.007407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02962963,0.02962963,0.037037037,0.007407407,0.007407407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059259259,0.059259259,0.074074074,0.014814815,0.014814815
Q47452|reviewed|Copper_resistance_protein_A|taxID562.csv,0.024691358,0.061728395,0.111111111,0.111111111,0.061728395,9.25E-18,9.25E-18,9.25E-18,9.25E-18,9.25E-18,9.25E-18,9.25E-18,9.25E-18,9.25E-18,9.25E-18,9.25E-18,9.25E-18,9.25E-18,9.25E-18,0.012345679,0.030864198,0.055555556,0.055555556,0.030864198,4.63E-18,4.63E-18,4.63E-18,4.63E-18,4.63E-18,4.63E-18,4.63E-18,4.63E-18,4.63E-18,4.63E-18,4.63E-18,4.63E-18,4.63E-18,4.63E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00617284,0.00617284,0.00617284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00617284,0.00617284,0.00617284,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00617284,0.00617284,0.00617284,0.00617284,0.00617284,0.012345679,0.012345679,0,0,0,0,0,0,0,0,0,0,0,0,0.012345679,0.012345679,0.018518519,0.024691358,0.024691358,0.024691358,0.012345679,0,0,0,0,0,0,0,0,0,0,0,0,0.018518519,0.018518519,0.030864198,0.049382716,0.049382716,0.043209877,0.012345679
mealworm_Control_1a_NODE_4404_length_3567.csv,0.013888889,0.041666667,0.090277778,0.076388889,0.0625,0.013888889,0.027777778,0.013888889,0.013888889,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0.006944444,0.020833333,0.034722222,0.006944444,0.020833333,0.048611111,0.041666667,0.034722222,0.006944444,0.013888889,0.006944444,0.006944444,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,0.006944444,0.013888889,0.020833333,0,0,0.006944444,0.006944444,0.006944444,0,0,0,0,0,0,0,0,0,0,0,0.006944444,0.006944444,0.006944444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006944444,0.006944444,0.006944444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006944444,0.006944444,0.006944444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006944444,0.006944444,0.006944444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006944444,0.006944444,0.006944444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013888889,0.020833333,0.027777778,0.013888889,0.006944444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027777778,0.041666667,0.048611111,0.020833333,0.006944444
Q06194|reviewed|Coagulation_factor_VIII|taxID10090.csv,0,0.009259259,0.027777778,0.049382716,0.052469136,0.040123457,0.021604938,0.009259259,0.00617284,0.00308642,0.00308642,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,0,0.00617284,0.015432099,0.027777778,0.027777778,0.021604938,0.012345679,0.012345679,0.012345679,0.009259259,0.00308642,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,0,0.00308642,0.00308642,0.00617284,0.00308642,0.00308642,0.00308642,0.009259259,0.015432099,0.015432099,0.009259259,0.00308642,0,0,0,0,0,0,0,0,0,0,-1.54E-18,0.00308642,0.00617284,0.00617284,0.009259259,0.009259259,0.012345679,0.00617284,0.00308642,0,0,0.00308642,0.00617284,0.00617284,0.00308642,0,0,0,0,-1.54E-18,0.00308642,0.00617284,0.00617284,0.00308642,0.00308642,0.00617284,0.00617284,0.00308642,-1.16E-18,-1.16E-18,0.00308642,0.009259259,0.009259259,0.00617284,-1.16E-18,0,0,0,-1.54E-18,0.00308642,0.00617284,0.00617284,0.00308642,-1.16E-18,-1.16E-18,-1.16E-18,-1.16E-18,0.00308642,0.00308642,0.00617284,0.009259259,0.009259259,0.009259259,0.00617284,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0.00308642,0.00308642,0.00308642,0.00308642,0.00308642,0.00617284,0.00617284,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0.00308642,0.00308642,0.00308642,0,0,0.00308642,0.00617284,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0.00308642,0.00617284,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0.00308642,0.00617284,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0.00308642,0.00617284,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0,0,0,0.00308642,0.00617284,0.00617284,0.00308642,0,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0.00308642,0.009259259,0.009259259,0.018518519,0.021604938,0.021604938,0.009259259,0,0,0,0,-1.54E-18,-1.54E-18,-1.54E-18,0,0,0,0,0,0.00617284,0.018518519,0.018518519,0.033950617,0.037037037,0.037037037,0.015432099,-2.31E-18
mealworm_Standard_1a_NODE_17_length_266940.csv,0.052287582,0.078431373,0.130718954,0.078431373,0.052287582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026143791,0.039215686,0.065359477,0.039215686,0.026143791,0,0,0,0,0,0,0,0,0,0.006535948,0.006535948,0.006535948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006535948,0.006535948,0.006535948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006535948,0.006535948,0.006535948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006535948,0.006535948,0.006535948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006535948,0.006535948,0.006535948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006535948,0.006535948,0.006535948,0,0,0,0,0,0,0,0,0,0,0,0.006535948,0.006535948,0.006535948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006535948,0.006535948,0.006535948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006535948,0.006535948,0.006535948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006535948,0.019607843,0.026143791,0.019607843,0.006535948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013071895,0.039215686,0.052287582,0.039215686,0.013071895,0
P56193|reviewed|Laccase-1|taxID107832.csv,0.026143791,0.052287582,0.078431373,0.098039216,0.08496732,0.058823529,0.013071895,-9.25E-18,-9.25E-18,-9.25E-18,-9.25E-18,0.006535948,0.006535948,0.006535948,-9.25E-18,-9.25E-18,-9.25E-18,-9.25E-18,-9.25E-18,0.013071895,0.026143791,0.039215686,0.052287582,0.045751634,0.032679739,0.006535948,0,0,0,0,0.006535948,0.006535948,0.006535948,0,0,0,0,0,0,0,0,0.006535948,0.006535948,0.006535948,0,0,0,0,0,0.006535948,0.006535948,0.006535948,0,0,0,0,0,0,0,0,1.54E-18,1.54E-18,1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54E-18,1.54E-18,1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54E-18,1.54E-18,1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54E-18,1.54E-18,1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54E-18,1.54E-18,1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54E-18,1.54E-18,1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54E-18,1.54E-18,1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54E-18,1.54E-18,1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54E-18,1.54E-18,1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54E-18,1.54E-18,1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54E-18,1.54E-18,1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54E-18,1.54E-18,1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54E-18,1.54E-18,1.54E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54E-18,1.54E-18,1.54E-18,0,0,0,0,0,0,0,0,0,0.006535948,0.006535948,0.006535948,0,0,0,0,1.54E-18,1.54E-18,1.54E-18,0,0,0,0,0,0,0,0.006535948,0.013071895,0.026143791,0.019607843,0.019607843,0.013071895,0,0,0,1.54E-18,1.54E-18,1.54E-18,0,0,0,0,0,0,0,0.013071895,0.026143791,0.045751634,0.032679739,0.032679739,0.026143791
Q5N9W4|reviewed|Putative_laccase-5|taxID39947.csv,0.015873016,0.047619048,0.095238095,0.079365079,0.063492063,0.015873016,0.015873016,0,0,0,0,0,0,0,0,0,0,0,0,0.007936508,0.023809524,0.047619048,0.03968254,0.031746032,0.007936508,0.007936508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0.007936508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007936508,0.007936508,0.007936508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007936508,0.007936508,0.007936508,0.015873016,0.031746032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007936508,0.023809524,0.023809524,0.015873016,0.015873016,0.031746032,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015873016,0.031746032,0.031746032,0.015873016,0.015873016,0.031746032
A0A1S7IUL2|reviewed|Multicopper_oxidase_MCE|taxID128442.csv,0.011695906,0.035087719,0.116959064,0.128654971,0.116959064,0.046783626,0.023391813,0.011695906,0,0,0,0,0,0,0,0,0,0,0,0.005847953,0.01754386,0.058479532,0.064327485,0.058479532,0.023391813,0.011695906,0.005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005847953,0.011695906,0.011695906,0.005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005847953,0.011695906,0.023391813,0.023391813,0.01754386,0.005847953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011695906,0.023391813,0.040935673,0.035087719,0.023391813,0.005847953,0
A6VR21|reviewed|Cell_division_protein_FtsP|taxID339671.csv,0,0.027777778,0.064814815,0.064814815,0.037037037,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,-4.63E-18,0,0.018518519,0.037037037,0.037037037,0.018518519,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,-2.31E-18,0,0.009259259,0.009259259,0.009259259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08E-18,3.08E-18,3.08E-18,0.009259259,0.009259259,0.009259259,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08E-18,3.08E-18,3.08E-18,0.018518519,0.018518519,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08E-18,3.08E-18,3.08E-18,0.018518519,0.018518519,0.018518519,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08E-18,3.08E-18,3.08E-18,0.009259259,0.009259259,0.009259259,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08E-18,3.08E-18,3.08E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08E-18,3.08E-18,3.08E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08E-18,3.08E-18,3.08E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08E-18,3.08E-18,3.08E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08E-18,3.08E-18,3.08E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08E-18,3.08E-18,3.08E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08E-18,3.08E-18,3.08E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08E-18,3.08E-18,3.08E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08E-18,3.08E-18,3.08E-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08E-18,3.08E-18,3.08E-18,0,0,0,0,0,0,0,0,0,0.009259259,0.009259259,0.009259259,0,0.009259259,0.018518519,0,3.08E-18,3.08E-18,3.08E-18,0,0,0,0,0,0,0,0,0,0.018518519,0.027777778,0.037037037,0.018518519,0.027777778,0.037037037,0,3.08E-18,3.08E-18,3.08E-18,0,0,0,0,0,0,0,0,0,0.027777778,0.046296296,0.064814815,0.037037037,0.046296296,0.055555556
